Rent Percent,0.6905378733687582
Latitude,0.6168853882914314
Regular Percent,0.5962361679488093
Cellular Percent,0.5662206852466327
Owner Percent,0.5619138749474324
Distance from Public Transportation,0.5433608556752989
Education Percent,0.5363507359358404
Longitude,0.5290786411011279
Computer Percent,0.48344593958699944
Health Provider Distance,0.44756581196279877
Uninhabited Percent,0.4290612676904413
Immigration Percent,0.39537032491941426
Public Wifi Distance,0.36595219239601473
Sports Center Distance,0.27022109514403914
Reported Barrio,0.0
