Owner Percent,0.7545671376553731
Computer Percent,0.6677652050201075
Sports Center Distance,0.6395665518214542
Distance from Public Transportation,0.6176810299359321
Immigration Percent,0.5848607411107412
Rent Percent,0.5371455160670853
Latitude,0.5206098911981267
Longitude,0.4910911075126765
Regular Percent,0.48983649792473316
Reported Barrio,0.45651179793336705
Public Wifi Distance,0.45202585178075383
Cellular Percent,0.38529243088066667
Health Provider Distance,0.32559086701243567
Uninhabited Percent,0.31923942524432714
Education Percent,0.22279687904687928
